IPL Edition,Date,Time,Stadium,City,Match Details,Team 1,Team 2,Team Bowling,Total Runs Conceeded,Total Wickets Taken,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,204,7,Akash Deep,2.0,0.0,30.0,0.0,2.0,1.0,15.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,204,7,M Bracewell,3.0,0.0,34.0,1.0,0.0,0.0,11.3
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,204,7,Shahbaz Ahmed,1.0,0.0,6.0,0.0,0.0,0.0,6.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,204,7,Karn Sharma,3.0,0.0,26.0,2.0,0.0,0.0,8.7
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,204,7,Harshal Patel,3.0,0.0,38.0,1.0,0.0,1.0,12.7
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,123,10,Umesh Yadav,2.0,0.0,17.0,0.0,0.0,0.0,8.5
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,123,10,Tim Southee,2.0,0.0,25.0,0.0,0.0,0.0,12.5
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,123,10,Sunil Narine,4.0,0.0,16.0,2.0,0.0,0.0,4.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,123,10,Varun Chakaravarthy,3.4,0.0,15.0,4.0,0.0,0.0,4.1
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,123,10,Suyash Sharma,4.0,0.0,30.0,3.0,0.0,1.0,7.5
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,123,10,Shardul Thakur,2.0,0.0,15.0,1.0,0.0,0.0,7.5
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,121,8,K Mayers,1.0,0.0,5.0,0.0,0.0,0.0,5.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,121,8,Jaydev Unadkat,3.0,0.0,26.0,0.0,0.0,1.0,8.7
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,121,8,Krunal Pandya,4.0,0.0,18.0,3.0,0.0,0.0,4.5
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,121,8,Yash Thakur,3.0,0.0,24.0,1.0,0.0,0.0,8.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,121,8,Ravi Bishnoi,4.0,0.0,16.0,1.0,0.0,1.0,4.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,121,8,Deepak Hooda,1.0,0.0,8.0,0.0,0.0,0.0,8.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,121,8,Amit Mishra,4.0,0.0,23.0,2.0,0.0,0.0,5.8
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,127,5,Bhuvneshwar Kumar,2.0,0.0,19.0,1.0,0.0,5.0,9.5
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,127,5,Washington Sundar,1.0,0.0,11.0,0.0,0.0,0.0,11.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,127,5,Fazalhaq Farooqi,3.0,0.0,13.0,1.0,0.0,1.0,4.3
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,127,5,Aiden Markram (c),2.0,0.0,14.0,0.0,0.0,0.0,7.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,127,5,Adil Rashid,3.0,0.0,23.0,2.0,0.0,0.0,7.7
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,127,5,T Natarajan,3.0,0.0,23.0,0.0,0.0,1.0,7.7
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,127,5,Umran Malik,2.0,0.0,22.0,1.0,0.0,8.0,11.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,199,4,Khaleel Ahmed,2.0,0.0,31.0,0.0,0.0,3.0,15.5
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,199,4,Nortje,4.0,0.0,44.0,0.0,0.0,0.0,11.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,199,4,Mukesh Kumar,4.0,0.0,36.0,2.0,0.0,0.0,9.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,199,4,Axar,4.0,0.0,38.0,0.0,0.0,0.0,9.5
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,199,4,Kuldeep Yadav,4.0,0.0,31.0,1.0,0.0,0.0,7.8
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,199,4,Rovman Powell,2.0,0.0,18.0,1.0,1.0,1.0,9.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,142,9,Trent Boult,4.0,1.0,29.0,3.0,0.0,0.0,7.2
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,142,9,Sandeep Sharma,4.0,0.0,20.0,1.0,0.0,1.0,5.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,142,9,Ravichandran Ashwin,4.0,0.0,25.0,2.0,0.0,3.0,6.2
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,142,9,Jason Holder,3.0,0.0,28.0,0.0,0.0,1.0,9.3
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,142,9,Yuzvendra Chahal,4.0,0.0,27.0,3.0,0.0,2.0,6.8
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,142,9,Murugan Ashwin,1.0,0.0,11.0,0.0,1.0,0.0,11.0
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,157,8,D Chahar,1.0,0.0,10.0,0.0,0.0,0.0,10.0
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,157,8,Tushar Deshpande,3.0,0.0,31.0,2.0,0.0,1.0,10.3
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,157,8,Magala,4.0,0.0,37.0,1.0,0.0,0.0,9.2
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,157,8,Santner,4.0,0.0,28.0,2.0,0.0,0.0,7.0
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,157,8,Ravindra Jadeja,4.0,0.0,20.0,3.0,0.0,0.0,5.0
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Chennai Super Kings Innings,157,8,Pretorius,4.0,0.0,28.0,0.0,0.0,4.0,7.0
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,159,3,Jason Behrendorff,3.0,0.0,24.0,1.0,0.0,1.0,8.0
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,159,3,Arshad Khan,2.1,0.0,35.0,0.0,0.0,4.0,16.2
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,159,3,Cameron Green,3.0,0.0,20.0,0.0,0.0,1.0,6.7
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,159,3,Piyush Chawla,4.0,0.0,33.0,1.0,0.0,0.0,8.2
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,159,3,Kumar Kartikeya,4.0,0.0,24.0,1.0,0.0,0.0,6.0
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,159,3,Hrithik Shokeen,2.0,0.0,19.0,0.0,0.0,0.0,9.5
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders Innings,204,4,Umesh,3.0,0.0,24.0,0.0,0.0,1.0,8.0
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders Innings,204,4,Thakur,3.0,0.0,40.0,0.0,0.0,1.0,13.3
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders Innings,204,4,Lockie Ferguson,4.0,0.0,40.0,0.0,1.0,1.0,10.0
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders Innings,204,4,Narine,4.0,0.0,33.0,3.0,0.0,1.0,8.2
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders Innings,204,4,Chakaravarthy,2.0,0.0,27.0,0.0,0.0,5.0,13.5
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders Innings,204,4,Suyash Sharma,4.0,0.0,35.0,1.0,0.0,1.0,8.8
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans Innings,207,7,Mohammed Shami,4.0,0.0,28.0,1.0,0.0,0.0,7.0
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans Innings,207,7,Joshua Little,4.0,0.0,45.0,1.0,0.0,3.0,11.2
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans Innings,207,7,Alzarri Joseph,4.0,0.0,27.0,2.0,0.0,0.0,6.8
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans Innings,207,7,Yash Dayal,4.0,0.0,69.0,0.0,0.0,0.0,17.2
2023,2023-04-09,03:30 PM,Narendra Modi Stadium,Ahmedabad,"Gujarat Titans vs Kolkata Knight Riders, 13th Match",Gujarat Titans,Kolkata Knight Riders,Gujarat Titans Innings,207,7,Rashid Khan (c),4.0,0.0,37.0,3.0,0.0,0.0,9.2
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad Innings,143,9,Bhuvneshwar,4.0,0.0,33.0,1.0,0.0,3.0,8.2
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad Innings,143,9,Marco Jansen,3.0,1.0,16.0,2.0,0.0,1.0,5.3
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad Innings,143,9,T Natarajan,4.0,0.0,40.0,0.0,0.0,0.0,10.0
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad Innings,143,9,Washington Sundar,1.0,0.0,6.0,0.0,0.0,0.0,6.0
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad Innings,143,9,Markande,4.0,0.0,15.0,4.0,0.0,0.0,3.8
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad Innings,143,9,Umran Malik,4.0,0.0,32.0,2.0,0.0,1.0,8.0
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Punjab Kings Innings,145,2,Sam Curran,3.0,0.0,14.0,0.0,0.0,0.0,4.7
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Punjab Kings Innings,145,2,Arshdeep Singh,3.0,0.0,20.0,1.0,0.0,0.0,6.7
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Punjab Kings Innings,145,2,Harpreet Brar,3.1,0.0,26.0,0.0,0.0,0.0,8.2
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Punjab Kings Innings,145,2,Nathan Ellis,3.0,0.0,28.0,0.0,0.0,0.0,9.3
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Punjab Kings Innings,145,2,Rahul Chahar,3.0,0.0,28.0,1.0,0.0,0.0,9.3
2023,2023-04-09,07:30 PM,Rajiv Gandhi International Stadium,Hyderabad,"Sunrisers Hyderabad vs Punjab Kings, 14th Match",Sunrisers Hyderabad,Punjab Kings,Punjab Kings Innings,145,2,Mohit Rathee,2.0,0.0,29.0,0.0,0.0,0.0,14.5
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants Innings,212,2,Jaydev Unadkat,2.0,0.0,27.0,0.0,0.0,1.0,13.5
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants Innings,212,2,Avesh Khan,4.0,0.0,53.0,0.0,0.0,0.0,13.2
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants Innings,212,2,Krunal Pandya,4.0,0.0,35.0,0.0,0.0,0.0,8.8
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants Innings,212,2,Mark Wood,4.0,1.0,32.0,1.0,0.0,2.0,8.0
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants Innings,212,2,Ravi Bishnoi,4.0,0.0,39.0,0.0,0.0,1.0,9.8
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants Innings,212,2,Amit Mishra,2.0,0.0,18.0,1.0,0.0,0.0,9.0
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore Innings,213,9,Mohammed Siraj,4.0,0.0,22.0,3.0,0.0,4.0,5.5
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore Innings,213,9,David Willey,4.0,0.0,32.0,0.0,0.0,1.0,8.0
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore Innings,213,9,Wayne Parnell,4.0,0.0,41.0,3.0,0.0,3.0,10.2
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore Innings,213,9,Harshal Patel,4.0,0.0,48.0,2.0,0.0,0.0,12.0
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore Innings,213,9,Karn Sharma,3.0,0.0,48.0,1.0,0.0,1.0,16.0
2023,2023-04-10,07:30 PM,M.Chinnaswamy Stadium,Bengaluru,"Royal Challengers Bangalore vs Lucknow Super Giants, 15th Match",Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore Innings,213,9,Shahbaz Ahmed,1.0,0.0,15.0,0.0,0.0,0.0,15.0
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings Innings,175,8,Akash Singh,4.0,0.0,40.0,2.0,0.0,1.0,10.0
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings Innings,175,8,Tushar Deshpande,4.0,0.0,37.0,2.0,0.0,1.0,9.2
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings Innings,175,8,M Theekshana,4.0,0.0,42.0,0.0,0.0,,10.5
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings Innings,175,8,Ravindra Jadeja,4.0,0.0,21.0,2.0,0.0,7.0,5.2
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings Innings,175,8,Moeen,2.0,0.0,21.0,1.0,0.0,0.0,10.5
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings Innings,175,8,Magala,2.0,0.0,14.0,0.0,0.0,1.0,7.0
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals Innings,172,6,Sandeep Sharma,3.0,0.0,30.0,1.0,0.0,2.0,10.0
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals Innings,172,6,Kuldeep Sen,2.0,0.0,8.0,0.0,0.0,0.0,4.0
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals Innings,172,6,Jason Holder,3.0,0.0,37.0,0.0,0.0,1.0,12.3
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals Innings,172,6,Adam Zampa,4.0,0.0,43.0,1.0,0.0,2.0,10.8
2023,2023-04-12,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Rajasthan Royals, 17th Match",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals Innings,172,6,Ravichandran Ashwin,4.0,0.0,25.0,2.0,0.0,2.0,6.2
